seller_id,revenue,orders,avg_review,late_rate,avg_delivery_days,cluster_label,risk_score,decision_score,betweenness,roi_score
f1ed6bd0a9b11b581f16c851c6a5a527,1622.77,17,4.411764705882353,0.0588235294117647,20.47058823529412,Long-tail standard sellers,0.3135916601101495,0.3163060582218725,0.0,0.3455940204563336
5cbbd5a299cab112b7bf23862255e43e,2726.06,36,4.352941176470588,0.0,10.617647058823527,Long-tail standard sellers,0.3072383949645948,0.3161880409126671,0.0,0.3452006294256491
75fbb52eda0cbc24f479d3b2fbfa8d3e,1130.99,40,4.342105263157895,0.0512820512820512,13.35135135135135,Long-tail standard sellers,0.2935483870967741,0.3160503540519276,0.0,0.3448072383949646
5bffbafbb22daf6d3bfc216a46db8708,5239.7,21,4.761904761904762,0.0,8.095238095238095,Niche reliable sellers,0.3262195121951219,0.3153029110936271,0.0,0.3444138473642801
729b2d09b2a0bdab221076327f13d050,1822.11,49,4.489795918367347,0.0408163265306122,12.020833333333334,Long-tail standard sellers,0.295456333595594,0.3150472069236821,0.0,0.34402045633359557
888faa8bfb0b159c37de6d898b961c31,2418.3,19,4.235294117647059,0.0,7.764705882352941,Niche reliable sellers,0.3147915027537372,0.3144767899291896,0.0,0.3436270653029111
094ced053e257ae8cae57205592d6712,1519.2,19,4.052631578947368,0.0,11.789473684210526,Niche reliable sellers,0.3076514555468135,0.3138670338316286,0.0,0.3432336742722266
ccf8813e5a7d6c84d865cd38bfc2b130,2635.5,26,4.666666666666667,0.0416666666666666,11.666666666666666,Niche reliable sellers,0.3080251770259638,0.312155782848151,0.0,0.3428402832415421
3dbbce181edfaa4a597ec858c382d2ec,848.3,17,4.235294117647059,0.0588235294117647,13.588235294117649,Long-tail standard sellers,0.30228166797797,0.3120771046420141,0.0,0.34244689221085756
e49c26c3edfa46d227d5121a6b6e4d37,3654.25,35,4.5,0.0,11.212121212121213,Long-tail standard sellers,0.3065106215578285,0.3109952793076318,0.0,0.3420535011801731
f63d8f293af3a6454377546bd9dd19ff,1751.82,17,4.470588235294118,0.0588235294117647,15.764705882352942,Long-tail standard sellers,0.3085759244689221,0.3103068450039339,0.0,0.3416601101494886
ea00f977a203ff88adf7057cb7806998,389.72,19,4.105263157894737,0.0526315789473684,4.888888888888889,Niche reliable sellers,0.2929386309992132,0.3094217151848937,0.0,0.3412667191188041
e21a1e8be4715b0fcfd5385643bc49c4,703.5999999999999,21,3.8,0.0,16.526315789473685,Long-tail standard sellers,0.2922501966955153,0.308044846577498,0.0,0.3408733280881196
21e83881401b92b49fb09a16d3852291,3588.05,14,4.357142857142857,0.0,10.583333333333334,Niche reliable sellers,0.320023603461841,0.3073367427222659,0.0,0.34047993705743507
5bc24d989e71e93c33e50a7782431b0e,3148.0,17,4.352941176470588,0.0,8.764705882352942,Niche reliable sellers,0.3129228953579858,0.3059205350118017,0.0,0.3400865460267506
a369d693961cb93b61ca2cc518872a85,2597.0,11,4.2,0.0,10.4,Niche reliable sellers,0.3197875688434304,0.3052911093627065,0.0,0.3396931549960661
8ed8ea9a57c862f2c18c2fe41f601d56,3831.9,19,4.473684210526316,0.0,8.263157894736842,Niche reliable sellers,0.3127065302911094,0.3051927616050354,0.0,0.3392997639653816
6aa3928696eab49a19a466e665a649fd,2075.0,18,4.611111111111111,0.0555555555555555,8.38888888888889,Niche reliable sellers,0.3039142407553107,0.304720692368214,0.0,0.33890637293469705
b64d51f0435e884e8de603b1655155ae,416.18,17,4.4375,0.125,7.0625,Niche reliable sellers,0.2904996066089693,0.3039535798583792,0.0,0.3385129819040126
1caf283236cd69af44cbc09a0a1e7d32,917.6,33,4.606060606060606,0.0909090909090909,13.363636363636363,Niche reliable sellers,0.282258064516129,0.3037962234461054,0.0,0.3381195908733281
1660ad786c27fd935378b6192a90b417,1570.0,12,4.583333333333333,0.0833333333333333,8.583333333333334,Niche reliable sellers,0.3075334382376082,0.3028127458693942,0.0,0.33772619984264357
48fb026ed7455a42f5d3e9390ed5088e,555.71,11,2.636363636363636,0.0,11.22222222222222,Long-tail standard sellers,0.2999409913453973,0.3020849724626279,0.0,0.3373328088119591
d93844a9c55ba7ce353388bcf849ea56,2708.5,12,4.25,0.0,16.333333333333332,Long-tail standard sellers,0.3141817466561762,0.3015538945712038,0.0,0.33693941778127456
113e3a788b935f48aad63e1c41dac1bd,847.35,39,4.315789473684211,0.0512820512820512,12.717948717948715,Niche reliable sellers,0.276750590086546,0.3014358772619984,0.0,0.3365460267505901
9d7a1d34a5052409006425275ba1c2b4,1054.82,13,4.384615384615385,0.0769230769230769,13.923076923076923,Long-tail standard sellers,0.2989181746656176,0.3009244689221085,0.0,0.33615263571990556
6806dad1da97bfb5a9038eac6881f706,1477.0,10,3.95,0.0,16.3,Long-tail standard sellers,0.3101691581431943,0.3009047993705743,0.0,0.3357592446892211
0bb738e4d789e63e2267697c42d35a2d,2388.3,30,4.6,0.0333333333333333,11.642857142857142,Niche reliable sellers,0.2916404405979544,0.2995476003147128,0.0,0.33536585365853655
8ff1a9df749e454105c55cda13e79143,1400.6,13,4.0,0.0,12.083333333333334,Niche reliable sellers,0.3005704169944925,0.2993115656963021,0.0,0.3349724626278521
1464afc72f696af775557a821c2e253f,1059.36,29,4.241379310344827,0.0344827586206896,11.10344827586207,Niche reliable sellers,0.2813139260424862,0.2990558615263572,0.0,0.3345790715971676
2fdde51ad3e12f297da656d4fbd5d0b5,6252.0,10,4.7,0.0,14.88888888888889,Niche reliable sellers,0.3294453186467348,0.2989378442171518,0.0,0.33418568056648307
d4e12e7884759a14fa0f5f896c791cae,1400.0,29,4.620689655172414,0.0689655172413793,7.931034482758621,Niche reliable sellers,0.2838906372934697,0.29860346184107,0.0,0.3337922895357986
d9a84e1403de8da0c3aa531d6d108ba6,1425.2,54,4.653846153846154,0.0576923076923076,7.254901960784314,Niche reliable sellers,0.2744099134539732,0.2985247836349331,0.0,0.33339889850511406
7c4618c82226628831613e95e9c22f44,333.92999999999995,13,4.25,0.0833333333333333,11.166666666666666,Niche reliable sellers,0.2873918174665618,0.2957710464201415,0.0,0.3330055074744296
e1dc0754bada9ee4cfe9713f22f61292,885.0,12,3.8333333333333335,0.0,7.833333333333333,Niche reliable sellers,0.2932533438237608,0.2947088906372935,0.0,0.33261211644374505
5b664594895aefb418afaee6d40a9a23,1008.8,16,3.9375,0.0,10.0,Niche reliable sellers,0.2876868607395751,0.294492525570417,0.0,0.3322187254130606
343e716476e3748b069f980efbaa294e,922.6,17,4.3125,0.0588235294117647,12.625,Niche reliable sellers,0.2851298190401259,0.2940991345397324,0.0,0.33182533438237605
116ccb1a1604bc88e4d234a8c23f33de,2004.89,61,4.639344262295082,0.0327868852459016,8.59016393442623,Niche reliable sellers,0.2708890637293469,0.2919748229740362,0.0,0.33143194335169157
3504c0cb71d7fa48d967e0e4c94d59d9,2349.94,53,4.415094339622642,0.0,6.943396226415095,Niche reliable sellers,0.2741738788355625,0.2910700236034618,0.0,0.3310385523210071
